Date,value
2021-10-04 19:00:00,-0.6315899064238953
2021-10-04 19:10:00,-0.6481278028439047
2021-10-04 19:20:00,-0.6431006605446663
2021-10-04 19:30:00,-0.601618661684949
2021-10-04 19:40:00,-0.5104055441154357
2021-10-04 19:50:00,-0.6468072378934205
2021-10-04 20:00:00,-0.5142714808277303
2021-10-04 20:10:00,-0.5935852238957304
2021-10-04 20:20:00,-0.6279644319719445
2021-10-04 20:30:00,-0.512111232480312
2021-10-04 20:40:00,-0.6408790055384692
2021-10-04 20:50:00,-0.5621228613331261
2021-10-04 21:00:00,-0.6210870668893436
2021-10-04 21:10:00,-0.6270059450468294
2021-10-04 21:20:00,-0.519211268386901
2021-10-04 21:30:00,-0.6165329248380366
2021-10-04 21:40:00,-0.626466526975321
2021-10-04 21:50:00,-0.6267506062892728
2021-10-04 22:00:00,-0.5238693133900671
2021-10-04 22:10:00,-0.5687851521873032
2021-10-04 22:20:00,-0.580974191398561
2021-10-04 22:30:00,-0.5069008934582678
2021-10-04 22:40:00,-0.5027075798621462
2021-10-04 22:50:00,-0.7071119821751177
2021-10-04 23:00:00,-0.5549599448040552
2021-10-04 23:10:00,-0.5460901825732584
2021-10-04 23:20:00,-0.562890855720458
2021-10-04 23:30:00,-0.48279007200601604
2021-10-04 23:40:00,-0.6958042312401581
2021-10-04 23:50:00,-0.49547109805758643
2021-10-05 00:00:00,-0.44382344989045125
2021-10-05 00:10:00,-0.48937891339396905
2021-10-05 00:20:00,-0.48157201347169326
2021-10-05 00:30:00,-0.59450580273012
2021-10-05 00:40:00,-0.5056088605226752
2021-10-05 00:50:00,-0.5074100846847661
2021-10-05 01:00:00,
2021-10-05 01:10:00,-0.34560327620007614
2021-10-05 01:20:00,-0.5791960335530894
2021-10-05 01:30:00,-0.565747604150866
2021-10-05 01:40:00,-0.4412402145763161
2021-10-05 01:50:00,-0.4369057442482409
2021-10-05 02:00:00,-0.49008410444679656
2021-10-05 02:10:00,-0.4268831762322685
2021-10-05 02:20:00,-0.438362596113202
2021-10-05 02:30:00,-0.5298496187808774
2021-10-05 02:40:00,-0.39094598375309303
2021-10-05 02:50:00,-0.47677373075651536
2021-10-05 03:00:00,-0.5003482061747778
2021-10-05 03:10:00,-0.5031431162114941
2021-10-05 03:20:00,
2021-10-05 03:30:00,-0.4574451870948664
2021-10-05 03:40:00,-0.4644529867816686
2021-10-05 03:50:00,-0.47879514938394496
2021-10-05 04:00:00,-0.4882799025672838
2021-10-05 04:10:00,
2021-10-05 04:20:00,-0.4951459747545914
2021-10-05 04:30:00,-0.5167944285036488
2021-10-05 04:40:00,-0.5056173340711627
2021-10-05 04:50:00,-0.5217431224682318
2021-10-05 05:00:00,-0.43064757892537076
2021-10-05 05:10:00,-0.44219538486262416
2021-10-05 05:20:00,-0.38748242371151354
2021-10-05 05:30:00,-0.5712475857129278
2021-10-05 05:40:00,-0.5389301248972731
2021-10-05 05:50:00,-0.4229481721350173
2021-10-05 06:00:00,-0.543469884464845
2021-10-05 06:10:00,
2021-10-05 06:20:00,-0.55898740371591
2021-10-05 06:30:00,-0.4353089460670208
2021-10-05 06:40:00,
2021-10-05 06:50:00,-0.43964876676000925
2021-10-05 07:00:00,-0.42815074392038943
2021-10-05 07:10:00,-0.43875253011280013
2021-10-05 07:20:00,-0.4457237456848538
2021-10-05 07:30:00,-0.3782538517725503
2021-10-05 07:40:00,-0.5596213056771188
2021-10-05 07:50:00,-0.49453796999285654
2021-10-05 08:00:00,-0.4845911486305109
2021-10-05 08:10:00,-0.49320325088474487
2021-10-05 08:20:00,-0.4856713555987806
2021-10-05 08:30:00,-0.4639931467481526
2021-10-05 08:40:00,-0.5688623263142084
2021-10-05 08:50:00,-0.44179326686917225
2021-10-05 09:00:00,-0.3744088261506461
2021-10-05 09:10:00,-0.5560310295794643
2021-10-05 09:20:00,-0.4306294226627026
2021-10-05 09:30:00,-0.44713895929974845
2021-10-05 09:40:00,-0.5336807895469398
2021-10-05 09:50:00,
2021-10-05 10:00:00,-0.5193356704411345
2021-10-05 10:10:00,-0.4668590760271875
2021-10-05 10:20:00,-0.5031521624539573
2021-10-05 10:30:00,-0.49936291997783394
2021-10-05 10:40:00,-0.4390221324132528
2021-10-05 10:50:00,
2021-10-05 11:00:00,-0.44861399987891876
2021-10-05 11:10:00,-0.5875922734285184
2021-10-05 11:20:00,-0.5044118889422585
2021-10-05 11:30:00,-0.4445603657510053
2021-10-05 11:40:00,-0.4649036960421139
2021-10-05 11:50:00,-0.4623182185699206
2021-10-05 12:00:00,-0.53442574130664
2021-10-05 12:10:00,-0.37568211871665286
2021-10-05 12:20:00,-0.4548158711951089
2021-10-05 12:30:00,-0.4087573179202859
2021-10-05 12:40:00,-0.49897707104966044
2021-10-05 12:50:00,-0.5258851262437808
2021-10-05 13:00:00,-0.5252560569722962
2021-10-05 13:10:00,-0.5140473392253642
2021-10-05 13:20:00,-0.4399094564019823
2021-10-05 13:30:00,-0.49306609094178144
2021-10-05 13:40:00,-0.47268094843228287
2021-10-05 13:50:00,-0.5293312726717145
2021-10-05 14:00:00,-0.5065310865012063
2021-10-05 14:10:00,-0.4470294003370886
2021-10-05 14:20:00,-0.42271846776013516
2021-10-05 14:30:00,-0.4823084539376439
2021-10-05 14:40:00,-0.47814245803786193
2021-10-05 14:50:00,-0.45351328013235115
2021-10-05 15:00:00,-0.5144383514319983
2021-10-05 15:10:00,-0.4975574941755685
2021-10-05 15:20:00,-0.436207839676233
2021-10-05 15:30:00,-0.4736270115810416
2021-10-05 15:40:00,-0.4169270732106755
2021-10-05 15:50:00,-0.4272759619217504
2021-10-05 16:00:00,-0.5023585537249735
2021-10-05 16:10:00,-0.5022300125324665
2021-10-05 16:20:00,-0.42411236911387823
2021-10-05 16:30:00,-0.541892708610604
2021-10-05 16:40:00,-0.4795487306661456
2021-10-05 16:50:00,-0.5061363311033467
2021-10-05 17:00:00,-0.5371429224568356
2021-10-05 17:10:00,-0.49542370931108554
2021-10-05 17:20:00,-0.4780152387245005
2021-10-05 17:30:00,-0.42522204986600776
2021-10-05 17:40:00,-0.5686248448529703
2021-10-05 17:50:00,-0.4671528417399972
2021-10-05 18:00:00,-0.46675226200345454
2021-10-05 18:10:00,-0.46218015296982745
2021-10-05 18:20:00,-0.48751991287397023
2021-10-05 18:30:00,-0.5614257790691943
2021-10-05 18:40:00,-0.46283570403995855
2021-10-05 18:50:00,-0.49188984161771737
2021-10-05 19:00:00,
2021-10-05 19:10:00,
2021-10-05 19:20:00,-0.38302411156143945
2021-10-05 19:30:00,-0.4029849498868944
2021-10-05 19:40:00,-0.4647815739824618
2021-10-05 19:50:00,-0.4445865021953651
2021-10-05 20:00:00,-0.424374911356064
2021-10-05 20:10:00,-0.5178225132646459
2021-10-05 20:20:00,-0.4951724926582011
2021-10-05 20:30:00,-0.5553744620716436
2021-10-05 20:40:00,-0.4957620134456227
2021-10-05 20:50:00,-0.48114114399754837
2021-10-05 21:00:00,-0.5333007766172428
2021-10-05 21:10:00,-0.5665756802649218
2021-10-05 21:20:00,-0.56951289029629
2021-10-05 21:30:00,-0.514440826023967
2021-10-05 21:40:00,-0.47230841895756226
2021-10-05 21:50:00,-0.4922750679605378
2021-10-05 22:00:00,-0.45828319020012653
2021-10-05 22:10:00,-0.4446018440481635
2021-10-05 22:20:00,-0.5500941297305505
2021-10-05 22:30:00,-0.47161112178601167
2021-10-05 22:40:00,
2021-10-05 22:50:00,-0.5171880787275674
2021-10-05 23:00:00,-0.47062306702317036
2021-10-05 23:10:00,-0.5216123251793714
2021-10-05 23:20:00,-0.46740843968489165
2021-10-05 23:30:00,-0.471695651149662
2021-10-05 23:40:00,
2021-10-05 23:50:00,-0.5495661370435427
2021-10-06 00:00:00,-0.42901195856512936
2021-10-06 00:10:00,-0.4277171641493979
2021-10-06 00:20:00,-0.45838898831885855
2021-10-06 00:30:00,-0.4044499289352787
2021-10-06 00:40:00,-0.520363996382378
2021-10-06 00:50:00,-0.45753725003754053
2021-10-06 01:00:00,-0.42749620871644695
2021-10-06 01:10:00,-0.4612494977862159
2021-10-06 01:20:00,-0.5012457515520762
2021-10-06 01:30:00,-0.4157575823539704
2021-10-06 01:40:00,-0.41810248003250616
2021-10-06 01:50:00,
2021-10-06 02:00:00,-0.36512261342494845
2021-10-06 02:10:00,-0.44346885367229466
2021-10-06 02:20:00,-0.4938737692074202
2021-10-06 02:30:00,
2021-10-06 02:40:00,
2021-10-06 02:50:00,-0.5058130900267686
2021-10-06 03:00:00,-0.41580730423724116
2021-10-06 03:10:00,-0.48417159191047354
2021-10-06 03:20:00,-0.38187877479475024
2021-10-06 03:30:00,-0.437509253254356
2021-10-06 03:40:00,-0.5135011332671066
2021-10-06 03:50:00,-0.4382581828397007
2021-10-06 04:00:00,-0.4263221910898757
2021-10-06 04:10:00,-0.44655567814360586
2021-10-06 04:20:00,-0.4904722971255499
2021-10-06 04:30:00,-0.5072114449631975
2021-10-06 04:40:00,-0.4333514691735011
2021-10-06 04:50:00,-0.41274474858903776
2021-10-06 05:00:00,-0.4893867655107185
2021-10-06 05:10:00,-0.4068180032148363
2021-10-06 05:20:00,-0.4968678519344272
2021-10-06 05:30:00,-0.45327267193649123
2021-10-06 05:40:00,-0.466294752864065
2021-10-06 05:50:00,-0.4586937526695245
2021-10-06 06:00:00,-0.4931872963007396
2021-10-06 06:10:00,-0.5178336469205986
2021-10-06 06:20:00,-0.4446133959343502
2021-10-06 06:30:00,
2021-10-06 06:40:00,
2021-10-06 06:50:00,-0.3225478929901854
2021-10-06 07:00:00,-0.3955218462613705
2021-10-06 07:10:00,-0.4419301023275804
2021-10-06 07:20:00,-0.41887472460437686
2021-10-06 07:30:00,-0.4207257217887442
2021-10-06 07:40:00,-0.4403934985588779
2021-10-06 07:50:00,-0.4509342892373403
2021-10-06 08:00:00,-0.4276057565564009
2021-10-06 08:10:00,-0.43909948530299225
2021-10-06 08:20:00,-0.5562476839414247
2021-10-06 08:30:00,-0.4371680493679733
2021-10-06 08:40:00,-0.4462463914396014
2021-10-06 08:50:00,
2021-10-06 09:00:00,-0.4325963444063088
2021-10-06 09:10:00,-0.3788572149693622
2021-10-06 09:20:00,-0.4878080882805806
2021-10-06 09:30:00,-0.5245312120768719
2021-10-06 09:40:00,-0.44958835381382606
2021-10-06 09:50:00,-0.44650251356225146
2021-10-06 10:00:00,-0.42194285852542657
2021-10-06 10:10:00,-0.4541607733708271
2021-10-06 10:20:00,-0.4699218369006382
2021-10-06 10:30:00,
2021-10-06 10:40:00,-0.4636145445916967
2021-10-06 10:50:00,-0.4829530998853226
2021-10-06 11:00:00,-0.4693164982936014
2021-10-06 11:10:00,-0.37336651440836377
2021-10-06 11:20:00,
2021-10-06 11:30:00,-0.472311465014842
2021-10-06 11:40:00,-0.46935041633143704
2021-10-06 11:50:00,-0.38079842595515206
2021-10-06 12:00:00,-0.42895163004511216
2021-10-06 12:10:00,-0.4256257007008058
2021-10-06 12:20:00,-0.4207570745112768
2021-10-06 12:30:00,-0.4238806118583249
2021-10-06 12:40:00,
2021-10-06 12:50:00,-0.5074530679638769
2021-10-06 13:00:00,-0.5130844003323836
2021-10-06 13:10:00,
2021-10-06 13:20:00,-0.4234502547020696
2021-10-06 13:30:00,-0.4365022941962558
2021-10-06 13:40:00,-0.4170043830629745
2021-10-06 13:50:00,-0.40961051015724204
2021-10-06 14:00:00,-0.43883020809744006
2021-10-06 14:10:00,-0.4948703758855991
2021-10-06 14:20:00,-0.47324849702783417
2021-10-06 14:30:00,
2021-10-06 14:40:00,-0.3941333299905165
2021-10-06 14:50:00,-0.501868164494267
2021-10-06 15:00:00,-0.5088451685212312
2021-10-06 15:10:00,-0.42270221507440714
2021-10-06 15:20:00,-0.39726685211775303
2021-10-06 15:30:00,-0.4402840949282424
2021-10-06 15:40:00,-0.4162103316026932
2021-10-06 15:50:00,-0.45528056880173173
2021-10-06 16:00:00,-0.4191301667785891
2021-10-06 16:10:00,-0.44574171281347025
2021-10-06 16:20:00,-0.5090853852107059
2021-10-06 16:30:00,-0.4256249730536889
2021-10-06 16:40:00,-0.38722751647737147
2021-10-06 16:50:00,-0.4002334560633032
2021-10-06 17:00:00,-0.38745053259157286
2021-10-06 17:10:00,-0.4584860119206603
2021-10-06 17:20:00,-0.47466103072268334
2021-10-06 17:30:00,-0.44158665667614366
2021-10-06 17:40:00,-0.4259782043926881
2021-10-06 17:50:00,-0.47578396819950575
2021-10-06 18:00:00,-0.3981724390811942
2021-10-06 18:10:00,-0.4199403913854703
2021-10-06 18:20:00,-0.39448170592794646
2021-10-06 18:30:00,-0.47825307294596126
2021-10-06 18:40:00,-0.4618726415540081
2021-10-06 18:50:00,-0.46124960236146945
2021-10-06 19:00:00,-0.4389334038370052
2021-10-06 19:10:00,-0.42787939472796493
2021-10-06 19:20:00,-0.45150419158616023
2021-10-06 19:30:00,-0.4458172668057595
2021-10-06 19:40:00,
2021-10-06 19:50:00,-0.47067821723866704
2021-10-06 20:00:00,-0.3785989398166256
2021-10-06 20:10:00,-0.39198510216179167
2021-10-06 20:20:00,
2021-10-06 20:30:00,-0.3716773425664044
2021-10-06 20:40:00,-0.38298613221599526
2021-10-06 20:50:00,
2021-10-06 21:00:00,-0.4325565655593887
2021-10-06 21:10:00,-0.4687896692760379
2021-10-06 21:20:00,-0.4206819980720632
2021-10-06 21:30:00,-0.4530617104285267
2021-10-06 21:40:00,-0.5175690797388888
2021-10-06 21:50:00,-0.3927951864103248
2021-10-06 22:00:00,-0.46850464565421684
2021-10-06 22:10:00,-0.46509154728068947
2021-10-06 22:20:00,-0.47062650971940867
2021-10-06 22:30:00,-0.45784445234196397
2021-10-06 22:40:00,-0.5010744851665307
2021-10-06 22:50:00,-0.4730340484230991
2021-10-06 23:00:00,-0.43527718991223685
2021-10-06 23:10:00,
2021-10-06 23:20:00,-0.4988791547504517
2021-10-06 23:30:00,-0.44732791944005396
2021-10-06 23:40:00,-0.45644382711083076
2021-10-06 23:50:00,-0.4347360709085974
2021-10-07 00:00:00,-0.5163841634459444
2021-10-07 00:10:00,-0.5675877556899411
2021-10-07 00:20:00,-0.5301441743052714
2021-10-07 00:30:00,-0.5109453249318904
2021-10-07 00:40:00,-0.49797335524890907
2021-10-07 00:50:00,-0.4326877627417411
2021-10-07 01:00:00,-0.5442124161390164
2021-10-07 01:10:00,-0.5861789411349754
2021-10-07 01:20:00,-0.5302676985132843
2021-10-07 01:30:00,-0.48501435776073776
2021-10-07 01:40:00,-0.4467186121228491
2021-10-07 01:50:00,-0.5500200805443999
2021-10-07 02:00:00,-0.5251904131934595
2021-10-07 02:10:00,-0.5175592347120135
2021-10-07 02:20:00,-0.5823053190615977
2021-10-07 02:30:00,-0.5274352338449271
2021-10-07 02:40:00,
2021-10-07 02:50:00,-0.5002074066494766
2021-10-07 03:00:00,-0.4345454115499849
2021-10-07 03:10:00,-0.5480891751458566
2021-10-07 03:20:00,-0.5925131664864243
2021-10-07 03:30:00,-0.4789573629193874
2021-10-07 03:40:00,-0.5847604338630322
2021-10-07 03:50:00,-0.5573079919021715
2021-10-07 04:00:00,-0.49424007321525976
2021-10-07 04:10:00,-0.571820505710179
2021-10-07 04:20:00,-0.4401562936385113
2021-10-07 04:30:00,-0.5988664862929726
2021-10-07 04:40:00,-0.544615269471815
2021-10-07 04:50:00,-0.46613958341182643
2021-10-07 05:00:00,-0.531415976824901
2021-10-07 05:10:00,-0.5216002089569048
2021-10-07 05:20:00,-0.6011090165318557
2021-10-07 05:30:00,-0.4657368205338414
2021-10-07 05:40:00,-0.5384395505487426
2021-10-07 05:50:00,-0.52840696446874
2021-10-07 06:00:00,
2021-10-07 06:10:00,-0.5434316296244218
2021-10-07 06:20:00,
2021-10-07 06:30:00,-0.5249833703848374
2021-10-07 06:40:00,-0.5082600428379663
2021-10-07 06:50:00,-0.5824400075324633
2021-10-07 07:00:00,-0.527746495606904
2021-10-07 07:10:00,
2021-10-07 07:20:00,-0.44224086168372256
2021-10-07 07:30:00,-0.47088300460134025
2021-10-07 07:40:00,-0.4781807147831958
2021-10-07 07:50:00,-0.5871408276453747
2021-10-07 08:00:00,-0.568986789998255
2021-10-07 08:10:00,
2021-10-07 08:20:00,-0.46057441287299317
2021-10-07 08:30:00,-0.4226228719849092
2021-10-07 08:40:00,-0.5743562375772048
2021-10-07 08:50:00,-0.5461641978426929
2021-10-07 09:00:00,-0.5775771137591005
2021-10-07 09:10:00,-0.5039989156653265
2021-10-07 09:20:00,-0.47218081003915974
2021-10-07 09:30:00,-0.5335793923183658
2021-10-07 09:40:00,-0.5446195311242628
2021-10-07 09:50:00,-0.5581056939220048
2021-10-07 10:00:00,-0.5431528914476008
2021-10-07 10:10:00,-0.5142389749333977
2021-10-07 10:20:00,-0.5457800093853843
2021-10-07 10:30:00,-0.53544305690941
2021-10-07 10:40:00,-0.6194509600254955
2021-10-07 10:50:00,-0.5268468872824866
2021-10-07 11:00:00,-0.5696532314172423
2021-10-07 11:10:00,-0.5120840018091413
2021-10-07 11:20:00,-0.522308805662607
2021-10-07 11:30:00,-0.4461426314235233
2021-10-07 11:40:00,-0.5289099598361119
2021-10-07 11:50:00,-0.5128220911398167
2021-10-07 12:00:00,-0.5120987168104882
2021-10-07 12:10:00,-0.47358598063187685
2021-10-07 12:20:00,-0.45963629282858004
2021-10-07 12:30:00,-0.5292738546471298
2021-10-07 12:40:00,-0.39806652212189225
2021-10-07 12:50:00,-0.5797780482698802
2021-10-07 13:00:00,-0.4664478764644527
2021-10-07 13:10:00,-0.4367771044263807
2021-10-07 13:20:00,-0.5045883045130716
2021-10-07 13:30:00,-0.5298315719085512
2021-10-07 13:40:00,-0.5006178570813354
2021-10-07 13:50:00,-0.5233438659396455
2021-10-07 14:00:00,-0.5151123402341784
2021-10-07 14:10:00,-0.4079561681002549
2021-10-07 14:20:00,-0.5801373814981394
2021-10-07 14:30:00,-0.45992538411898504
2021-10-07 14:40:00,-0.5645472773068408
2021-10-07 14:50:00,
2021-10-07 15:00:00,-0.5264779171657019
2021-10-07 15:10:00,
2021-10-07 15:20:00,-0.5643662075362585
2021-10-07 15:30:00,-0.5428113745928099
2021-10-07 15:40:00,-0.6041520989454018
2021-10-07 15:50:00,-0.4365601369332706
2021-10-07 16:00:00,
2021-10-07 16:10:00,-0.4886264515169847
2021-10-07 16:20:00,-0.47913041250023153
2021-10-07 16:30:00,-0.5320525464140101
2021-10-07 16:40:00,-0.45258899552165727
2021-10-07 16:50:00,-0.5441048469562858
2021-10-07 17:00:00,-0.4184967381897507
2021-10-07 17:10:00,-0.40446525300470426
2021-10-07 17:20:00,
2021-10-07 17:30:00,-0.4723760175753663
2021-10-07 17:40:00,-0.45687474773156006
2021-10-07 17:50:00,-0.5191408039152432
2021-10-07 18:00:00,-0.5283354974061827
2021-10-07 18:10:00,-0.574207704719779
2021-10-07 18:20:00,-0.5119061931167935
2021-10-07 18:30:00,-0.5189117761496982
2021-10-07 18:40:00,-0.6049320837616108
2021-10-07 18:50:00,-0.47310264660266804
2021-10-07 19:00:00,-0.5508321286913889
2021-10-07 19:10:00,-0.4769105029919264
2021-10-07 19:20:00,-0.49624840243062035
2021-10-07 19:30:00,-0.5409878721866218
2021-10-07 19:40:00,-0.5682633589979317
2021-10-07 19:50:00,
2021-10-07 20:00:00,-0.5226274441919087
2021-10-07 20:10:00,-0.49049274203046705
2021-10-07 20:20:00,-0.5605340357042617
2021-10-07 20:30:00,-0.5116619755458441
2021-10-07 20:40:00,-0.4797448712636756
2021-10-07 20:50:00,-0.4832990494329509
2021-10-07 21:00:00,-0.4067252040636847
2021-10-07 21:10:00,-0.4656263892043301
2021-10-07 21:20:00,-0.45527285126787703
2021-10-07 21:30:00,-0.542738353650169
2021-10-07 21:40:00,-0.6100106872417771
2021-10-07 21:50:00,-0.40326333198136644
2021-10-07 22:00:00,-0.5384382593508366
2021-10-07 22:10:00,-0.6582099040958264
2021-10-07 22:20:00,-0.496794844139454
2021-10-07 22:30:00,-0.5656459900090538
2021-10-07 22:40:00,-0.533241224879524
2021-10-07 22:50:00,-0.5194550570235315
2021-10-07 23:00:00,-0.5620560449401282
2021-10-07 23:10:00,-0.5182335586494353
2021-10-07 23:20:00,-0.45789292675025234
2021-10-07 23:30:00,-0.4902741570588533
2021-10-07 23:40:00,-0.5196994355395517
2021-10-07 23:50:00,-0.5863476488716383
2021-10-08 00:00:00,-0.5966847824517612
2021-10-08 00:10:00,
2021-10-08 00:20:00,-0.6455198549838838
2021-10-08 00:30:00,-0.7309029957534944
2021-10-08 00:40:00,-0.6326793303180379
2021-10-08 00:50:00,-0.5508565050472118
2021-10-08 01:00:00,-0.6691346055982049
2021-10-08 01:10:00,-0.5698222058868888
2021-10-08 01:20:00,-0.591547479637002
2021-10-08 01:30:00,-0.5598700453948675
2021-10-08 01:40:00,-0.5456231280623025
2021-10-08 01:50:00,-0.5479993935145804
2021-10-08 02:00:00,-0.6162915742363763
2021-10-08 02:10:00,-0.6021716984584655
2021-10-08 02:20:00,
2021-10-08 02:30:00,-0.7318550175280276
2021-10-08 02:40:00,-0.6549187006342184
2021-10-08 02:50:00,-0.5593413194839363
2021-10-08 03:00:00,-0.5421655650469802
2021-10-08 03:10:00,-0.6273056472270457
2021-10-08 03:20:00,-0.6208495413530005
2021-10-08 03:30:00,-0.6335660599534159
2021-10-08 03:40:00,-0.6244597254495589
2021-10-08 03:50:00,-0.6279813208798274
2021-10-08 04:00:00,-0.5301065954981363
2021-10-08 04:10:00,-0.6487349881258657
2021-10-08 04:20:00,-0.6789591398537553
2021-10-08 04:30:00,-0.5570154853321093
2021-10-08 04:40:00,-0.7193694223506446
2021-10-08 04:50:00,-0.6205606003602642
2021-10-08 05:00:00,-0.6097380385358272
2021-10-08 05:10:00,-0.6666587137074012
2021-10-08 05:20:00,-0.7432168992357271
2021-10-08 05:30:00,-0.5793151582004878
2021-10-08 05:40:00,
2021-10-08 05:50:00,-0.7177347221508132
2021-10-08 06:00:00,-0.7619833239166975
2021-10-08 06:10:00,-0.6058546412381947
2021-10-08 06:20:00,-0.5802073548181129
2021-10-08 06:30:00,-0.583242162996884
2021-10-08 06:40:00,-0.668276947735473
2021-10-08 06:50:00,-0.6828490134049445
2021-10-08 07:00:00,-0.6034833937538003
2021-10-08 07:10:00,-0.6240990718990395
2021-10-08 07:20:00,-0.6257985969191372
2021-10-08 07:30:00,-0.5709197100648261
2021-10-08 07:40:00,-0.5792511993709155
2021-10-08 07:50:00,-0.6036702229701977
2021-10-08 08:00:00,-0.757905341694118
2021-10-08 08:10:00,-0.8110683055428723
2021-10-08 08:20:00,-0.7183355292150777
2021-10-08 08:30:00,-0.6422782941473338
2021-10-08 08:40:00,-0.7216660269751088
2021-10-08 08:50:00,-0.6118098138153215
2021-10-08 09:00:00,-0.47861243896189654
2021-10-08 09:10:00,-0.5849339014939359
2021-10-08 09:20:00,-0.690422136905104
2021-10-08 09:30:00,-0.6952515114522065
2021-10-08 09:40:00,-0.6687423525424813
2021-10-08 09:50:00,-0.6295122088024663
2021-10-08 10:00:00,-0.5743861503426005
2021-10-08 10:10:00,-0.6878656266109434
2021-10-08 10:20:00,-0.5991092958388993
2021-10-08 10:30:00,-0.6879333344843054
2021-10-08 10:40:00,-0.7111037976514225
2021-10-08 10:50:00,-0.594417279188802
2021-10-08 11:00:00,-0.5595093667444047
2021-10-08 11:10:00,-0.6875119125103147
2021-10-08 11:20:00,-0.7484504142812043
2021-10-08 11:30:00,-0.6148403135544198
2021-10-08 11:40:00,-0.5758412285180747
2021-10-08 11:50:00,-0.6468459617939102
2021-10-08 12:00:00,-0.6589164755809395
2021-10-08 12:10:00,-0.6184773750399251
2021-10-08 12:20:00,-0.5140969790776135
2021-10-08 12:30:00,-0.6581171506883371
2021-10-08 12:40:00,-0.6271423194616019
2021-10-08 12:50:00,-0.6064966285850591
2021-10-08 13:00:00,-0.6041725631790525
2021-10-08 13:10:00,-0.5950214240530244
2021-10-08 13:20:00,-0.6555569947179122
2021-10-08 13:30:00,-0.6923853265310557
2021-10-08 13:40:00,-0.6942914651211252
2021-10-08 13:50:00,-0.6261480182241287
2021-10-08 14:00:00,-0.5998683309593895
2021-10-08 14:10:00,-0.6540492509396247
2021-10-08 14:20:00,-0.6939788999983091
2021-10-08 14:30:00,-0.6087301555245673
2021-10-08 14:40:00,-0.6294475578905971
2021-10-08 14:50:00,-0.6415209377210914
2021-10-08 15:00:00,-0.6206223563879423
2021-10-08 15:10:00,-0.6861711624705366
2021-10-08 15:20:00,-0.673986277646281
2021-10-08 15:30:00,-0.6550677767416916
2021-10-08 15:40:00,-0.7028425330869787
2021-10-08 15:50:00,-0.5639082448552367
2021-10-08 16:00:00,-0.6563687157159125
2021-10-08 16:10:00,-0.6212533407702331
2021-10-08 16:20:00,-0.5241686612389496
2021-10-08 16:30:00,-0.568163038980461
2021-10-08 16:40:00,-0.6186193113849355
2021-10-08 16:50:00,-0.5564774652053003
2021-10-08 17:00:00,-0.5438258676611094
2021-10-08 17:10:00,-0.5050888643700853
2021-10-08 17:20:00,-0.4988460732146829
2021-10-08 17:30:00,-0.6056196530016005
2021-10-08 17:40:00,-0.6227393551907281
2021-10-08 17:50:00,-0.7168816412266679
2021-10-08 18:00:00,-0.5988762392444641
2021-10-08 18:10:00,-0.561698127042108
2021-10-08 18:20:00,-0.5197035335540154
2021-10-08 18:30:00,-0.557478787678524
2021-10-08 18:40:00,-0.661840422662135
2021-10-08 18:50:00,-0.6313546495933792
2021-10-08 19:00:00,-0.6413190436960053
2021-10-08 19:10:00,-0.72988118822198
2021-10-08 19:20:00,-0.6044547269457261
2021-10-08 19:30:00,-0.7083446710799816
2021-10-08 19:40:00,-0.5834494922273108
2021-10-08 19:50:00,-0.6075613314432249
2021-10-08 20:00:00,-0.5709103755713748
2021-10-08 20:10:00,-0.615763624623453
2021-10-08 20:20:00,-0.5770497299348765
2021-10-08 20:30:00,-0.6331310280241176
2021-10-08 20:40:00,-0.5800046173700744
2021-10-08 20:50:00,-0.5362462736530434
2021-10-08 21:00:00,-0.6421184570194456
2021-10-08 21:10:00,-0.593892127006484
2021-10-08 21:20:00,-0.6284502023442115
2021-10-08 21:30:00,-0.49783286701643475
2021-10-08 21:40:00,
2021-10-08 21:50:00,-0.4802943002715795
2021-10-08 22:00:00,-0.6136325845131262
2021-10-08 22:10:00,-0.601178206233339
2021-10-08 22:20:00,-0.5364950013903182
2021-10-08 22:30:00,-0.5243190042774721
2021-10-08 22:40:00,-0.6403035252356036
2021-10-08 22:50:00,-0.66979636426275
2021-10-08 23:00:00,-0.6850724564522775
2021-10-08 23:10:00,-0.6785659694085366
2021-10-08 23:20:00,-0.6639581038879206
2021-10-08 23:30:00,-0.6267699238272927
2021-10-08 23:40:00,-0.6256802083012669
2021-10-08 23:50:00,-0.578759009236112
2021-10-09 00:00:00,-0.7491063764480201
2021-10-09 00:10:00,-0.6430684347124155
2021-10-09 00:20:00,-0.6491172230150765
2021-10-09 00:30:00,-0.6279928834504703
2021-10-09 00:40:00,-0.6122953942259615
2021-10-09 00:50:00,-0.6771580246961587
2021-10-09 01:00:00,-0.7126107600877413
2021-10-09 01:10:00,-0.6669389464058212
2021-10-09 01:20:00,-0.7638725163345454
2021-10-09 01:30:00,-0.5987071088811807
2021-10-09 01:40:00,-0.7330369080171447
2021-10-09 01:50:00,-0.8721719200677418
2021-10-09 02:00:00,-0.8258644822255032
2021-10-09 02:10:00,-0.684771257140219
2021-10-09 02:20:00,-0.5594714234250611
2021-10-09 02:30:00,-0.7950200624557832
2021-10-09 02:40:00,-0.6628904072959411
2021-10-09 02:50:00,-0.8118303929024882
2021-10-09 03:00:00,-0.7188677301814278
2021-10-09 03:10:00,-0.5976749094172101
